2015-11-22 17:08:07,407 C = 6
2015-11-22 17:22:07,361      test-rmse-mean  test-rmse-std  train-rmse-mean  train-rmse-std
492        1.671551       0.007746         1.174291        0.004807
493        1.671567       0.007738         1.173787        0.004831
494        1.671613       0.007739         1.173239        0.004749
495        1.671621       0.007794         1.172757        0.004782
496        1.671594       0.007824         1.172259        0.004699
497        1.671594       0.007883         1.171871        0.004659
498        1.671611       0.007894         1.171514        0.004641
499        1.671625       0.007881         1.170978        0.004642

[500 rows x 4 columns]
2015-11-22 17:38:45,959 C = 8
2015-11-22 17:57:37,140      test-rmse-mean  test-rmse-std  train-rmse-mean  train-rmse-std
0          5.424304       0.004005         5.420867        0.001696
1          4.098939       0.002627         4.090881        0.001921
2          3.244467       0.002558         3.229409        0.002402
3          2.714999       0.002814         2.691351        0.004867
4          2.395503       0.004791         2.364904        0.003420
5          2.205969       0.006355         2.167886        0.006432
6          2.094534       0.006623         2.050670        0.004826
7          2.026323       0.006075         1.975640        0.005986
8          1.979462       0.005077         1.924582        0.006679
9          1.947702       0.006288         1.886955        0.006797
10         1.923738       0.006143         1.859911        0.008017
11         1.905803       0.007636         1.837828        0.007702
12         1.891605       0.007307         1.819268        0.006364
13         1.878735       0.006586         1.802941        0.005635
14         1.867061       0.007589         1.786360        0.004526
15         1.854927       0.010437         1.769135        0.002774
16         1.845678       0.009734         1.756646        0.004001
17         1.837200       0.010088         1.744480        0.003481
18         1.829043       0.009597         1.732909        0.002922
19         1.823144       0.009241         1.723528        0.002512
20         1.816303       0.008333         1.713302        0.003342
21         1.810817       0.008076         1.703325        0.005562
22         1.805161       0.008882         1.694008        0.005545
23         1.799480       0.007863         1.684626        0.006102
24         1.794931       0.008799         1.676465        0.005087
25         1.791473       0.008608         1.669976        0.005199
26         1.788238       0.008672         1.663995        0.005463
27         1.785037       0.008731         1.657373        0.005052
28         1.781389       0.008449         1.650756        0.005309
29         1.778478       0.008282         1.644525        0.006037
..              ...            ...              ...             ...
470        1.674466       0.006930         1.102709        0.005987
471        1.674505       0.006925         1.102288        0.006051
472        1.674536       0.006959         1.101722        0.006056
473        1.674474       0.006995         1.101320        0.006024
474        1.674398       0.006860         1.100443        0.006502
475        1.674378       0.006925         1.099482        0.006820
476        1.674381       0.006938         1.098899        0.006867
477        1.674436       0.006936         1.098440        0.006961
478        1.674488       0.006875         1.097730        0.007305
479        1.674495       0.006828         1.097287        0.007248
480        1.674467       0.006838         1.096895        0.007233
481        1.674365       0.006782         1.096351        0.007187
482        1.674322       0.006735         1.095993        0.007301
483        1.674310       0.006774         1.095635        0.007263
484        1.674294       0.006804         1.095137        0.007228
485        1.674261       0.006819         1.094758        0.007194
486        1.674286       0.006869         1.094326        0.007195
487        1.674281       0.006871         1.093902        0.007127
488        1.674370       0.006915         1.093480        0.007170
489        1.674339       0.006945         1.093125        0.007106
490        1.674156       0.007007         1.092355        0.007185
491        1.674212       0.007019         1.091797        0.007045
492        1.674222       0.006976         1.091230        0.006991
493        1.674172       0.006971         1.090793        0.006952
494        1.674155       0.006982         1.090467        0.006910
495        1.674141       0.006924         1.089977        0.006825
496        1.674219       0.006925         1.089368        0.006924
497        1.674155       0.006963         1.088815        0.006939
498        1.674214       0.006950         1.088322        0.006901
499        1.674168       0.006937         1.087910        0.007000

[500 rows x 4 columns]
2015-11-22 17:57:37,156 C = 9
2015-11-22 18:18:46,062      test-rmse-mean  test-rmse-std  train-rmse-mean  train-rmse-std
0          5.418864       0.004089         5.414308        0.001469
1          4.087935       0.002295         4.077221        0.002116
2          3.227555       0.002645         3.209053        0.003713
3          2.691984       0.004320         2.662427        0.006389
4          2.370413       0.007604         2.329370        0.003789
5          2.180358       0.005650         2.130351        0.007062
6          2.066239       0.006175         2.007672        0.011070
7          1.999435       0.006907         1.935239        0.009390
8          1.954895       0.006803         1.883457        0.009039
9          1.922883       0.008347         1.845897        0.006711
10         1.899802       0.011045         1.817638        0.004839
11         1.881626       0.010566         1.793348        0.004800
12         1.866611       0.008286         1.771539        0.006811
13         1.853980       0.007242         1.753280        0.007668
14         1.843807       0.006155         1.736185        0.009276
15         1.835040       0.006549         1.722664        0.008561
16         1.826890       0.006495         1.709487        0.007946
17         1.818927       0.006116         1.697519        0.007582
18         1.812120       0.006101         1.685850        0.007686
19         1.805757       0.005884         1.673981        0.007742
20         1.799675       0.006722         1.663490        0.006374
21         1.794442       0.006423         1.653872        0.006391
22         1.790343       0.006878         1.645686        0.006589
23         1.785744       0.005722         1.637831        0.008540
24         1.782511       0.005645         1.630027        0.008111
25         1.779194       0.005751         1.622718        0.009056
26         1.775114       0.005619         1.614297        0.009131
27         1.771616       0.005505         1.607809        0.008969
28         1.767824       0.006092         1.598594        0.008078
29         1.765179       0.006026         1.592896        0.008133
..              ...            ...              ...             ...
470        1.675072       0.004937         1.031915        0.001941
471        1.675092       0.004908         1.031289        0.001938
472        1.675111       0.004919         1.030739        0.001801
473        1.675085       0.004879         1.030309        0.001829
474        1.675178       0.004897         1.029876        0.001838
475        1.675271       0.004880         1.029370        0.001824
476        1.675260       0.004880         1.028908        0.001802
477        1.675293       0.004818         1.028428        0.001706
478        1.675269       0.004758         1.028029        0.001740
479        1.675281       0.004766         1.027616        0.001714
480        1.675275       0.004791         1.027226        0.001760
481        1.675272       0.004778         1.026813        0.001842
482        1.675304       0.004757         1.026339        0.001822
483        1.675335       0.004751         1.025868        0.001924
484        1.675334       0.004766         1.025498        0.002024
485        1.675411       0.004786         1.025041        0.001995
486        1.675420       0.004746         1.024685        0.001985
487        1.675459       0.004737         1.023849        0.002159
488        1.675478       0.004749         1.023365        0.002040
489        1.675505       0.004808         1.022862        0.002021
490        1.675575       0.004896         1.022219        0.002030
491        1.675567       0.004922         1.021803        0.002029
492        1.675557       0.004927         1.021311        0.001950
493        1.675541       0.004877         1.020865        0.001829
494        1.675469       0.004831         1.020316        0.001940
495        1.675408       0.004757         1.019626        0.002451
496        1.675437       0.004717         1.019112        0.002515
497        1.675438       0.004735         1.018744        0.002572
498        1.675413       0.004697         1.018155        0.002674
499        1.675451       0.004727         1.017712        0.002770

[500 rows x 4 columns]
2015-11-22 18:18:46,129 C = 10
2015-11-22 18:42:26,190      test-rmse-mean  test-rmse-std  train-rmse-mean  train-rmse-std
0          5.413997       0.003978         5.407820        0.001531
1          4.077829       0.003704         4.063261        0.001972
2          3.214181       0.004491         3.188231        0.002674
3          2.676256       0.007422         2.634838        0.002959
4          2.351332       0.008834         2.296923        0.004275
5          2.161501       0.008146         2.096506        0.007258
6          2.049158       0.008903         1.974035        0.007219
7          1.981241       0.009477         1.895459        0.003841
8          1.937786       0.010217         1.843583        0.005703
9          1.905491       0.010732         1.805083        0.005915
10         1.884886       0.008341         1.776903        0.008471
11         1.868418       0.009077         1.752344        0.008668
12         1.854325       0.009902         1.730408        0.006413
13         1.843809       0.010388         1.712461        0.006353
14         1.833952       0.012253         1.695558        0.003870
15         1.825629       0.011918         1.680606        0.005272
16         1.817018       0.012106         1.667147        0.005285
17         1.808900       0.012008         1.653099        0.005748
18         1.802901       0.010494         1.642602        0.006795
19         1.797800       0.010777         1.632008        0.006063
20         1.792126       0.010803         1.620551        0.007909
21         1.787696       0.010673         1.611853        0.007665
22         1.784086       0.011018         1.603072        0.007837
23         1.780359       0.010867         1.594009        0.007835
24         1.776240       0.011214         1.583158        0.008032
25         1.772805       0.010806         1.575972        0.008467
26         1.769801       0.010916         1.566795        0.004901
27         1.767151       0.011154         1.558710        0.005401
28         1.764668       0.011578         1.552376        0.005341
29         1.761495       0.011136         1.545453        0.006471
..              ...            ...              ...             ...
470        1.685037       0.010334         0.970472        0.007674
471        1.685032       0.010332         0.969980        0.007576
472        1.685055       0.010358         0.969479        0.007480
473        1.685087       0.010338         0.969083        0.007340
474        1.685165       0.010281         0.968331        0.007565
475        1.685099       0.010318         0.967843        0.007549
476        1.685081       0.010300         0.967471        0.007601
477        1.685108       0.010265         0.966830        0.007751
478        1.685068       0.010299         0.966039        0.007832
479        1.685081       0.010316         0.965584        0.007786
480        1.685139       0.010309         0.964975        0.007653
481        1.685178       0.010254         0.964543        0.007562
482        1.685128       0.010352         0.963972        0.007387
483        1.685177       0.010355         0.963209        0.007223
484        1.685238       0.010441         0.959116        0.005888
485        1.685241       0.010433         0.958593        0.006009
486        1.685236       0.010385         0.957919        0.006151
487        1.685208       0.010312         0.957273        0.006344
488        1.685241       0.010238         0.955607        0.006517
489        1.685185       0.010229         0.955114        0.006604
490        1.685170       0.010247         0.954742        0.006464
491        1.685236       0.010223         0.954260        0.006512
492        1.685234       0.010211         0.953779        0.006456
493        1.685263       0.010257         0.953366        0.006391
494        1.685258       0.010316         0.952801        0.006500
495        1.685182       0.010276         0.952152        0.006539
496        1.685251       0.010342         0.951777        0.006588
497        1.685259       0.010359         0.951321        0.006526
498        1.685296       0.010374         0.950816        0.006451
499        1.685330       0.010325         0.950053        0.006436

[500 rows x 4 columns]
2015-11-22 18:42:26,206 C = 11
2015-11-22 19:18:23,369      test-rmse-mean  test-rmse-std  train-rmse-mean  train-rmse-std
0          5.409192       0.004177         5.402044        0.001469
1          4.068918       0.003913         4.050319        0.001818
2          3.203248       0.003526         3.170358        0.003974
3          2.663195       0.005283         2.608557        0.003394
4          2.331382       0.007426         2.260061        0.001945
5          2.140908       0.007110         2.053937        0.005798
6          2.030424       0.008614         1.928072        0.002057
7          1.961400       0.006495         1.846571        0.006428
8          1.917651       0.006114         1.795177        0.008030
9          1.886784       0.006384         1.750799        0.005918
10         1.866969       0.005079         1.721142        0.007705
11         1.852332       0.005859         1.698361        0.007318
12         1.837575       0.004574         1.672409        0.007760
13         1.827073       0.005007         1.653768        0.007349
14         1.817396       0.005582         1.637489        0.007169
15         1.809248       0.005510         1.623085        0.006020
16         1.802563       0.005564         1.608620        0.007069
17         1.796614       0.005277         1.595532        0.007491
18         1.790462       0.005856         1.582919        0.008332
19         1.784920       0.005280         1.570727        0.008633
20         1.780224       0.005431         1.558585        0.008060
21         1.776144       0.005320         1.547800        0.009992
22         1.773211       0.005096         1.538632        0.010046
23         1.769875       0.005364         1.530276        0.009377
24         1.766628       0.005979         1.521156        0.009629
25         1.764407       0.005434         1.513928        0.009852
26         1.761855       0.005826         1.506258        0.008971
27         1.758078       0.006460         1.497494        0.009554
28         1.755549       0.006876         1.488766        0.010160
29         1.753489       0.007059         1.482168        0.009050
..              ...            ...              ...             ...
470        1.689301       0.007793         0.897662        0.004240
471        1.689298       0.007822         0.897152        0.004348
472        1.689309       0.007876         0.896759        0.004338
473        1.689366       0.007834         0.896344        0.004260
474        1.689375       0.007824         0.895987        0.004271
475        1.689370       0.007866         0.895447        0.004439
476        1.689351       0.007857         0.895113        0.004567
477        1.689416       0.007838         0.894735        0.004485
478        1.689417       0.007817         0.894205        0.004472
479        1.689427       0.007798         0.893881        0.004423
480        1.689422       0.007824         0.893479        0.004354
481        1.689403       0.007910         0.892918        0.004233
482        1.689478       0.008002         0.892295        0.004290
483        1.689484       0.008011         0.891834        0.004282
484        1.689526       0.008031         0.891361        0.004284
485        1.689545       0.008039         0.890958        0.004315
486        1.689527       0.008072         0.890591        0.004379
487        1.689451       0.008085         0.890032        0.004306
488        1.689420       0.008119         0.889498        0.004266
489        1.689456       0.008174         0.889019        0.004151
490        1.689465       0.008167         0.888516        0.004177
491        1.689508       0.008209         0.887835        0.004597
492        1.689529       0.008201         0.887344        0.004526
493        1.689548       0.008250         0.886769        0.004621
494        1.689540       0.008261         0.886090        0.004708
495        1.689525       0.008323         0.885377        0.004559
496        1.689536       0.008311         0.884676        0.004937
497        1.689519       0.008270         0.884225        0.004835
498        1.689503       0.008289         0.883649        0.004907
499        1.689601       0.008292         0.883126        0.005020

[500 rows x 4 columns]
2015-11-22 19:18:23,676 C = 12
2015-11-22 19:48:54,984      test-rmse-mean  test-rmse-std  train-rmse-mean  train-rmse-std
0          5.405596       0.004048         5.396596        0.001453
1          4.060988       0.004505         4.038773        0.001254
2          3.190163       0.005490         3.148778        0.003488
3          2.646860       0.006141         2.582693        0.006149
4          2.318780       0.007161         2.231200        0.007423
5          2.127075       0.006282         2.021101        0.007028
6          2.016064       0.006743         1.890848        0.010182
7          1.945710       0.007711         1.808028        0.009885
8          1.902535       0.008605         1.751238        0.006453
9          1.876022       0.009381         1.712000        0.006759
10         1.856163       0.008711         1.679487        0.008685
11         1.840716       0.009463         1.652155        0.006404
12         1.828671       0.010718         1.631771        0.005237
13         1.819088       0.010281         1.612136        0.007247
14         1.809444       0.010274         1.593708        0.009667
15         1.802040       0.010951         1.577338        0.010702
16         1.794209       0.010755         1.563817        0.008714
17         1.789338       0.010704         1.552426        0.009416
18         1.783401       0.010307         1.538152        0.011987
19         1.778321       0.009456         1.525743        0.013629
20         1.774555       0.009363         1.515459        0.013308
21         1.771168       0.009741         1.505354        0.011825
22         1.766842       0.010327         1.493014        0.008968
23         1.763799       0.010987         1.482453        0.008922
24         1.760144       0.011810         1.471153        0.011810
25         1.757682       0.011406         1.463706        0.011549
26         1.755118       0.011506         1.456653        0.011103
27         1.752828       0.011562         1.447990        0.010550
28         1.750512       0.011546         1.441451        0.010561
29         1.748430       0.011922         1.434275        0.011683
..              ...            ...              ...             ...
470        1.691412       0.010036         0.837942        0.003468
471        1.691427       0.010088         0.837563        0.003462
472        1.691473       0.010058         0.837175        0.003507
473        1.691450       0.010119         0.836714        0.003551
474        1.691460       0.010119         0.836255        0.003574
475        1.691457       0.010156         0.835816        0.003663
476        1.691410       0.010129         0.835093        0.004008
477        1.691422       0.010117         0.834600        0.004111
478        1.691359       0.010157         0.834089        0.004274
479        1.691326       0.010140         0.833474        0.004488
480        1.691335       0.010098         0.833098        0.004548
481        1.691352       0.010091         0.832757        0.004592
482        1.691385       0.010114         0.832300        0.004545
483        1.691428       0.010078         0.831816        0.004700
484        1.691410       0.010086         0.831393        0.004673
485        1.691383       0.010087         0.830809        0.004703
486        1.691406       0.010054         0.830430        0.004634
487        1.691447       0.010034         0.829742        0.004526
488        1.691471       0.010000         0.829148        0.004575
489        1.691466       0.010001         0.828782        0.004513
490        1.691448       0.010005         0.828411        0.004585
491        1.691466       0.009955         0.827841        0.004673
492        1.691447       0.009912         0.827324        0.004710
493        1.691425       0.009922         0.826824        0.004732
494        1.691434       0.009889         0.826446        0.004769
495        1.691504       0.009879         0.825798        0.004639
496        1.691530       0.009872         0.825272        0.004541
497        1.691529       0.009882         0.824816        0.004520
498        1.691476       0.009878         0.824286        0.004533
499        1.691416       0.009920         0.823118        0.004571

[500 rows x 4 columns]
